track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Truck Drivin' Man - Demo Version,Lynyrd Skynyrd,0,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,rock,classic rock,0.589,0.687,4,-10.618,1,0.0304,0.233,9.78E-06,0.198,0.973,136.295,315600
Mr. Banker - Single Version,Lynyrd Skynyrd,0,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,rock,classic rock,0.472,0.218,4,-12.376,1,0.0284,0.96,0.0197,0.105,0.353,79.445,319533
The Needle And The Spoon,Lynyrd Skynyrd,0,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,rock,classic rock,0.489,0.626,7,-10.021,1,0.0384,0.0714,0.0902,0.193,0.679,115.829,233240
Double Trouble,Lynyrd Skynyrd,0,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,rock,classic rock,0.673,0.805,2,-8.797,1,0.0369,0.397,0,0.131,0.82,96.004,169307
Was I Right Or Wrong,Lynyrd Skynyrd,0,The Complete Collection,2008-01-01,Southern Rock/Classic Rock,rock,classic rock,0.397,0.343,8,-10.609,0,0.0396,0.12,0.042,0.364,0.443,127.7,323267
Wanted Dead Or Alive,Bon Jovi,0,Bon Jovi Greatest Hits - The Ultimate Collection,2010-01-01,80s / Classic Rock,rock,classic rock,0.26,0.825,7,-3.555,1,0.0427,0.0767,0.0145,0.328,0.279,148.557,308560
Jump - 2004 Remaster,Van Halen,40,Rhino Hi-Five: Metal,2006-05-16,80s / Classic Rock,rock,classic rock,0.546,0.843,0,-5.821,1,0.0326,0.12,4.98E-05,0.0618,0.783,129.894,244107
Won't Get Fooled Again - Original Album Version,The Who,2,Greatest Hits,2009-12-21,80s / Classic Rock,rock,classic rock,0.711,0.853,9,-9.388,1,0.0416,0.426,0.86,0.0648,0.314,134.967,513440
Sweet Child O' Mine,Guns N' Roses,10,Greatest Hits,2004-01-01,80s / Classic Rock,rock,classic rock,0.45,0.941,6,-4.725,1,0.0489,0.138,0.123,0.108,0.662,125.138,355267
Rag Doll,Aerosmith,24,Tough Love: Best Of The Ballads,2011-01-01,80s / Classic Rock,rock,classic rock,0.594,0.935,4,-4.796,1,0.049,0.537,0,0.0836,0.675,93.448,264947
Bad Medicine,Bon Jovi,0,Bon Jovi Greatest Hits - The Ultimate Collection,2010-01-01,80s / Classic Rock,rock,classic rock,0.53,0.981,9,-2.077,1,0.0355,0.024,0,0.0795,0.837,118.677,316520
Like A Rolling Stone - Edit,The Rolling Stones,0,The Rolling Stones Singles Box Set (1971-2006),2011-04-26,80s / Classic Rock,rock,classic rock,0.452,0.911,0,-4.336,1,0.0482,0.0133,7.18E-05,0.307,0.514,101.897,261227
Janie's Got A Gun - Single Version,Aerosmith,34,Tough Love: Best Of The Ballads,2011-01-01,80s / Classic Rock,rock,classic rock,0.622,0.829,5,-4.76,1,0.0296,0.0721,0.000286,0.179,0.415,115.491,328560
Runnin' with the Devil,Van Halen,41,Best of Volume 1,1996-09-24,80s / Classic Rock,rock,classic rock,0.432,0.88,1,-5.769,0,0.0656,0.0206,0.000191,0.185,0.527,95.59,216733
Baba O'Riley,The Who,2,Greatest Hits,2009-12-21,80s / Classic Rock,rock,classic rock,0.409,0.691,5,-9.538,1,0.0377,0.344,0.409,0.229,0.156,116.965,301200
Paradise City,Guns N' Roses,4,Greatest Hits,2004-01-01,80s / Classic Rock,rock,classic rock,0.28,0.977,11,-5.488,1,0.127,0.0232,0.0158,0.138,0.475,100.409,406200
Crazy,Aerosmith,28,Tough Love: Best Of The Ballads,2011-01-01,80s / Classic Rock,rock,classic rock,0.363,0.859,6,-3.904,0,0.0377,0.0784,0,0.254,0.448,162.178,317093
Who Are You,The Who,0,The Ultimate Collection,2002-06-11,80s / Classic Rock,rock,classic rock,0.655,0.739,9,-7.778,1,0.0575,0.317,0.000266,0.0987,0.503,155.129,381107
Cryin',Aerosmith,30,Tough Love: Best Of The Ballads,2011-01-01,80s / Classic Rock,rock,classic rock,0.449,0.833,9,-3.687,1,0.0326,0.000218,0.00572,0.368,0.518,105.895,308640
You Give Love A Bad Name,Bon Jovi,3,Bon Jovi Greatest Hits,2010-01-01,80s / Classic Rock,rock,classic rock,0.533,0.963,0,-2.528,0,0.0562,0.0353,1.33E-06,0.368,0.789,122.812,223147
Knockin' On Heaven's Door,Guns N' Roses,2,Greatest Hits,2004-01-01,80s / Classic Rock,rock,classic rock,0.48,0.772,6,-6.261,1,0.0379,0.0241,0.0124,0.103,0.38,132.376,336147
"I Don't Want to Miss a Thing - From ""Armageddon"" Soundtrack",Aerosmith,75,Armageddon - The Album,1998-06-23,80s / Classic Rock,rock,classic rock,0.383,0.662,2,-5.162,1,0.0333,0.165,0,0.248,0.138,121.154,298760
Patience,Guns N' Roses,2,Greatest Hits,2004-01-01,80s / Classic Rock,rock,classic rock,0.453,0.253,6,-14.44,1,0.0313,0.705,0.000308,0.0892,0.344,120.415,356093
The Kids Are Alright - Mono/Stereo Version,The Who,0,Greatest Hits,2009-12-21,80s / Classic Rock,rock,classic rock,0.301,0.593,2,-9.534,1,0.0343,0.00359,0,0.131,0.754,134.314,187053
Don't Cry (Original),Guns N' Roses,2,Greatest Hits,2004-01-01,80s / Classic Rock,rock,classic rock,0.292,0.661,11,-7.478,1,0.0373,0.00316,0.00355,0.0891,0.26,124.729,284093
Runaway,Bon Jovi,0,Bon Jovi Greatest Hits - The Ultimate Collection,2010-01-01,80s / Classic Rock,rock,classic rock,0.474,0.911,9,-3.648,0,0.079,0.00573,2.05E-05,0.138,0.584,152.478,231307
Livin' On The Edge,Aerosmith,24,Tough Love: Best Of The Ballads,2011-01-01,80s / Classic Rock,rock,classic rock,0.339,0.874,2,-4.346,1,0.0361,0.0021,0.00697,0.319,0.26,84.493,381240
Livin' On A Prayer,Bon Jovi,0,Bon Jovi Greatest Hits - The Ultimate Collection,2010-01-01,80s / Classic Rock,rock,classic rock,0.524,0.883,0,-3.257,1,0.035,0.0564,0.000165,0.186,0.815,122.524,250627
My Generation - Original Mono Version,The Who,0,Greatest Hits,2009-12-21,80s / Classic Rock,rock,classic rock,0.375,0.832,0,-7.009,0,0.0928,0.224,0.000224,0.35,0.764,95.993,197773
(I Can't Get No) Satisfaction - Mono Version,The Rolling Stones,56,Hot Rocks (1964-1971),1971-12-20,80s / Classic Rock,rock,classic rock,0.731,0.837,9,-8.673,1,0.0477,0.000287,0.15,0.0978,0.832,135.603,222747
Fat Bottomed Girls,Queen,41,Greatest Hits,1981-10-26,80s / Classic Rock,rock,classic rock,0.327,0.645,7,-10.159,1,0.0439,0.0466,2.98E-05,0.307,0.43,89.328,255667
Another One Bites The Dust,Queen,47,Greatest Hits,1981-10-26,80s / Classic Rock,rock,classic rock,0.922,0.392,5,-12.083,0,0.122,0.0444,0.165,0.123,0.771,109.878,215933
I Still Haven't Found What I'm Looking For,U2,0,The Best Of 1980 - 1990,1998-10-01,80s / Classic Rock,rock,classic rock,0.569,0.797,1,-8.057,1,0.035,0.0119,0.00293,0.0561,0.607,100.626,281080
Pride (In The Name Of Love),U2,34,U218 Singles (Deluxe Version),2006-01-01,80s / Classic Rock,rock,classic rock,0.451,0.918,4,-3.414,1,0.0329,0.00178,0.00156,0.688,0.695,106.033,229040
Bohemian Rhapsody - 2011 Mix,Queen,76,A Night At The Opera (Deluxe Remastered Version),1975-11-21,Classic Rock Retrogamer,rock,classic rock,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320
You Can't Always Get What You Want,The Rolling Stones,66,Let It Bleed,1969-12-05,Classic Rock Retrogamer,rock,classic rock,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36E-05,0.253,0.472,86.327,448720
Eminence Front,The Who,56,It's Hard,1982-09-04,Classic Rock Retrogamer,rock,classic rock,0.697,0.787,5,-9.695,0,0.0305,0.232,0.587,0.0404,0.572,98.066,339107
Rock You Like A Hurricane,Scorpions,68,Love At First Sting,1984-03-27,Classic Rock Retrogamer,rock,classic rock,0.482,0.617,4,-12.931,0,0.0458,0.00543,0.000146,0.284,0.718,125.697,252493
Stairway to Heaven - Remaster,Led Zeppelin,78,Led Zeppelin IV (Deluxe Edition),1971-11-08,Classic Rock Retrogamer,rock,classic rock,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
Killer Queen - 2011 Mix,Queen,55,Bohemian Rhapsody (The Original Soundtrack),2018-10-19,Classic Rock Retrogamer,rock,classic rock,0.526,0.64,10,-6.374,1,0.0472,0.365,1.30E-06,0.0958,0.622,117.132,179356
Behind Blue Eyes,The Who,52,Who's Next (Expanded Edition),1971-08-14,Classic Rock Retrogamer,rock,classic rock,0.412,0.523,2,-10.714,1,0.0335,0.115,7.34E-06,0.314,0.294,128.592,222467
The Real Me,The Who,40,Quadrophenia (Super Deluxe Edition),1973-10-19,Classic Rock Retrogamer,rock,classic rock,0.491,0.932,5,-7.028,0,0.118,0.0585,0.00493,0.347,0.569,148.831,200707
Gimme Shelter - Mono,The Rolling Stones,36,The Rolling Stones In Mono (Remastered 2016),1966-01-01,Classic Rock Retrogamer,rock,classic rock,0.645,0.61,1,-8.572,0,0.0323,0.529,0.0355,0.137,0.496,118.599,271507
Sunday Bloody Sunday - Remastered 2008,U2,72,War (Remastered),1983-02-28,Classic Rock Retrogamer,rock,classic rock,0.543,0.944,6,-7.495,1,0.0543,0.402,0.000564,0.0373,0.735,101.174,279440
Welcome To The Jungle,Guns N' Roses,78,Appetite For Destruction,1987-01-01,Workday: Rock Classics,rock,classic rock,0.446,0.954,8,-8.069,1,0.0764,0.0232,0.395,0.297,0.332,123.45,272027
Paint It Black,The Rolling Stones,24,Singles 1965-1967,2004-07-12,Workday: Rock Classics,rock,classic rock,0.504,0.845,5,-7.799,0,0.0938,0.0139,0.0419,0.359,0.736,159.508,224133
Zombie,The Cranberries,20,No Need To Argue (The Complete Sessions 1994-1995),1994-10-03,Workday: Rock Classics,rock,classic rock,0.309,0.649,7,-8.994,1,0.035,0.0158,0.00595,0.367,0.313,166.915,306440
You Give Love A Bad Name,Bon Jovi,16,Bon Jovi Greatest Hits,2010-01-01,Workday: Rock Classics,rock,classic rock,0.53,0.964,0,-2.571,0,0.0553,0.0528,4.84E-06,0.372,0.823,122.807,223147
Wind Of Change,Scorpions,23,Crazy World,1990-01-01,Workday: Rock Classics,rock,classic rock,0.453,0.543,0,-10.106,1,0.0366,0.297,0,0.0928,0.282,151.362,313227
Stairway To Heaven,Led Zeppelin,0,Led Zeppelin IV,1971-11-08,Workday: Rock Classics,rock,classic rock,0.346,0.335,7,-12.453,1,0.0339,0.575,0.00674,0.185,0.213,84.204,478173
Sunday Bloody Sunday,U2,9,The Best of 1980-1990 & B-Sides,1998-10-01,Workday: Rock Classics,rock,classic rock,0.543,0.964,6,-5.687,1,0.0515,0.411,0.00205,0.047,0.777,100.456,279493
(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,The Rolling Stones,8,The Rolling Stones Singles Collection: The London Years (Remastered),1989-08-15,Workday: Rock Classics,rock,classic rock,0.722,0.882,2,-6.763,1,0.0348,0.0354,0.0496,0.119,0.921,136.299,222840
Panama - 2004 Remaster,Van Halen,35,The Very Best of Van Halen (UK Release),2004,Workday: Rock Classics,rock,classic rock,0.489,0.977,8,-4.809,1,0.128,0.000915,4.82E-05,0.0757,0.425,141.045,212560
Cryin',Aerosmith,5,Young Lust: The Aerosmith Anthology,2001-11-20,Workday: Rock Classics,rock,classic rock,0.451,0.828,9,-3.904,1,0.0328,0.000197,0.0128,0.345,0.498,105.882,308267
Livin' On The Edge,Aerosmith,6,Get A Grip (Reissue - Remaster),1993-04-20,Workday: Rock Classics,rock,classic rock,0.405,0.881,2,-4.37,1,0.0327,0.00211,0.0084,0.386,0.24,84.572,380854
Dream On,Aerosmith,37,Pandora's Box,1991-11-19,Classic Rock Greatest Hits,rock,classic rock,0.399,0.362,5,-12.123,0,0.0249,0.446,0.000119,0.327,0.194,80.541,265800
Angie,The Rolling Stones,72,Goats Head Soup (Remastered 2009),1973-08-31,Classic Rock Greatest Hits,rock,classic rock,0.429,0.554,9,-6.128,0,0.0291,0.67,0.000152,0.105,0.407,136.302,272000
All My Love - 1990 Remaster,Led Zeppelin,63,In Through The Out Door,1979-08-15,Classic Rock Greatest Hits,rock,classic rock,0.599,0.744,7,-8.72,1,0.0316,0.131,0.00275,0.0795,0.723,91.259,351267
Train Kept a Rollin',Aerosmith,50,Get Your Wings,1974-03-15,Classic Rock Greatest Hits,rock,classic rock,0.359,0.854,11,-9.799,0,0.0418,0.00194,0.00767,0.841,0.472,99.414,333227
Mysterious Ways,U2,62,Achtung Baby (Deluxe Edition),1991-11-18,Classic Rock Greatest Hits,rock,classic rock,0.674,0.659,8,-8.049,1,0.0277,0.00156,0.00765,0.108,0.697,99.768,243587
Fortunate Son,Creedence Clearwater Revival,22,Willy And The Poor Boys (40th Anniversary Edition),1969-11-02,Blues Rock,rock,classic rock,0.643,0.669,0,-7.485,1,0.0398,0.208,0.00664,0.151,0.609,132.709,140773
Ride 'Em On Down,The Rolling Stones,3,Blue & Lonesome,2016-12-02,Blues Rock,rock,classic rock,0.521,0.951,6,-4.128,0,0.0947,0.157,0.0212,0.36,0.702,115.926,168987
I Can't Quit You Baby - 2014 Remaster,Led Zeppelin,40,Led Zeppelin (Deluxe Edition),1969-01-12,Blues Rock,rock,classic rock,0.529,0.452,2,-12.593,1,0.136,0.534,0.000151,0.301,0.539,78.196,282721
When Love Comes To Town,U2,3,Rattle And Hum,1988-10-10,Blues Rock,rock,classic rock,0.65,0.665,9,-11.259,1,0.0372,0.0526,4.62E-06,0.13,0.593,115.51,254267
Can't You Hear Me Knocking - Remastered,The Rolling Stones,3,Sticky Fingers (Remastered),1971-04-23,Blues Rock,rock,classic rock,0.545,0.757,0,-5.228,1,0.0396,0.408,0.045,0.16,0.714,152.217,436000
Won't Get Fooled Again - Original Album Version,The Who,7,Thirty Years Of Maximum R&B,1994-01-01,70's Classic Rock,rock,classic rock,0.685,0.806,2,-12.151,1,0.0497,0.233,0.728,0.105,0.31,134.889,511293
Tuesday's Gone,Lynyrd Skynyrd,0,Lynyrd Skynyrd,1991-01-01,70's Classic Rock,rock,classic rock,0.255,0.545,9,-11.364,1,0.0287,0.00905,0.00796,0.0624,0.569,145.57,453200
Sweet Home Alabama,Lynyrd Skynyrd,12,Lynyrd Skynyrd,1991-01-01,70's Classic Rock,rock,classic rock,0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784,285160
Bohemian Rhapsody - 2011 Mix,Queen,54,Queen 40 Limited Edition Collector's Box Set,2011-01-01,70's Classic Rock,rock,classic rock,0.392,0.402,0,-9.961,0,0.0536,0.288,0,0.243,0.228,143.883,354320
We Are The Champions - Remastered 2011,Queen,43,Queen 40 Limited Edition Collector's Box Set Vol. 2,2011-01-01,70's Classic Rock,rock,classic rock,0.268,0.459,7,-6.948,0,0.0346,0.378,0,0.119,0.172,64.223,179200
You're My Best Friend - Remastered 2011,Queen,61,A Night At The Opera (Deluxe Remastered Version),1975-11-21,70's Classic Rock,rock,classic rock,0.518,0.761,0,-7.025,1,0.0452,0.158,0.00765,0.0715,0.576,118.738,170800
Fortunate Son,Creedence Clearwater Revival,0,At The Movies,2000-01-01,70's Classic Rock,rock,classic rock,0.602,0.614,0,-8.105,1,0.0387,0.17,0.0684,0.201,0.544,132.206,139600
Bad Moon Rising,Creedence Clearwater Revival,50,Chronicle: 20 Greatest Hits,1976-01-01,70's Classic Rock,rock,classic rock,0.63,0.676,2,-9.19,1,0.0277,0.0101,5.35E-06,0.0628,0.901,89.663,139507
Lodi,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.735,0.655,5,-8.674,1,0.0275,0.0888,0.000128,0.0911,0.83,126.705,191400
Green River,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.664,0.762,4,-9.516,1,0.0279,0.00725,0.000368,0.083,0.97,141.255,154187
Have You Ever Seen The Rain,Creedence Clearwater Revival,61,Chronicle: 20 Greatest Hits,1976-01-01,70's Classic Rock,rock,classic rock,0.773,0.543,0,-9.97,1,0.0292,0.093,5.63E-06,0.175,0.802,115.997,160000
Up Around The Bend,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.592,0.831,2,-7.502,1,0.0358,0.0877,0.602,0.259,0.792,130.194,162493
Proud Mary,Creedence Clearwater Revival,0,Chronicle: 20 Greatest Hits,1976,70's Classic Rock,rock,classic rock,0.686,0.605,9,-8.564,0,0.03,0.0352,0.000239,0.0702,0.64,120.682,188960
Born On The Bayou,Creedence Clearwater Revival,0,Chronicle: Vol. 2,1976,70's Classic Rock,rock,classic rock,0.675,0.571,9,-8.984,1,0.0384,0.0585,0.0923,0.11,0.558,117.249,315360
I Heard It Through The Grapevine - Single Version,Creedence Clearwater Revival,1,Creedence Covers The Classics,2009-01-01,70's Classic Rock,rock,classic rock,0.917,0.649,2,-7.972,1,0.0419,0.131,0.00115,0.0536,0.752,117.626,231000
Travelin' Band,Creedence Clearwater Revival,41,Chronicle: 20 Greatest Hits,1976-01-01,70's Classic Rock,rock,classic rock,0.522,0.892,6,-8.472,1,0.0515,0.0239,0.0715,0.295,0.939,166.093,127400
Jumpin' Jack Flash,The Rolling Stones,9,Hot Rocks 1964-1971 (Remastered),1971-12-20,70's Classic Rock,rock,classic rock,0.575,0.909,3,-8.003,1,0.0654,0.0582,0.238,0.0724,0.693,137.335,222280
You Give Love A Bad Name,Bon Jovi,16,Slippery When Wet,1986-01-01,Classic Rock Playlist.,rock,classic rock,0.537,0.959,0,-3.002,0,0.0557,0.0704,1.80E-06,0.382,0.828,122.806,222707
(Oh) Pretty Woman - 2015 Remaster,Van Halen,52,Diver Down (Remastered),1982-04-14,Classic Rock Playlist.,rock,classic rock,0.441,0.97,1,-2.1,0,0.0708,0.192,1.68E-06,0.312,0.5,128.289,172671
Sweet Home Alabama,Lynyrd Skynyrd,81,Second Helping,1974-04-15,Classic Rock Playlist.,rock,classic rock,0.596,0.605,7,-12.145,1,0.0255,0.181,0.000331,0.0863,0.886,97.798,283800
Knockin' On Heaven's Door,Guns N' Roses,15,Use Your Illusion II,1991-01-01,Classic Rock Playlist.,rock,classic rock,0.486,0.747,6,-7.248,1,0.0407,0.0203,0.00607,0.0992,0.368,132.29,336000
Another One Bites The Dust - Remastered 2011,Queen,82,The Game (2011 Remaster),1980-06-27,Classic Rock Playlist.,rock,classic rock,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,214653
Panama - 2015 Remaster,Van Halen,73,1984 (Remastered),1984-01-04,Classic Rock Playlist.,rock,classic rock,0.527,0.978,8,-5.436,1,0.109,0.00124,4.75E-05,0.0744,0.463,141.169,210227
Dude (Looks Like A Lady),Aerosmith,70,Permanent Vacation,1987-01-01,Classic Rock Playlist.,rock,classic rock,0.54,0.982,4,-2.962,0,0.0458,0.435,3.37E-05,0.0457,0.91,126.294,265773
Bad Medicine,Bon Jovi,67,New Jersey (Deluxe Edition),1988-09-13,Classic Rock Playlist.,rock,classic rock,0.555,0.973,9,-3.804,1,0.035,0.048,0,0.0853,0.805,118.642,316707
Ain't Talkin' 'Bout Love - 2015 Remaster,Van Halen,65,Van Halen (Remastered),1978-02-10,Classic Rock Playlist.,rock,classic rock,0.518,0.938,8,-5.964,0,0.0416,0.021,0.000305,0.288,0.71,139.138,227800
Every Little Step,Bobby Brown,56,Don't Be Cruel,1988-01-01,Classic Rock Playlist.,rock,classic rock,0.79,0.653,1,-11.511,1,0.0397,0.00717,0,0.0386,0.94,99.826,237240
Dreams,Van Halen,57,5150,1986-03-24,Classic Rock Playlist.,rock,classic rock,0.455,0.758,0,-11.361,1,0.0454,0.223,2.51E-06,0.0986,0.54,141.304,294000
"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,74,I Don't Want To Miss A Thing,1998-08-18,Classic Rock Playlist.,rock,classic rock,0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16,299760
Dreams - Live,Van Halen,32,"Van Halen Live: Right Here, Right Now",1993-02-23,Classic Rock Playlist.,rock,classic rock,0.464,0.94,0,-8.06,1,0.0457,0.000184,0.11,0.988,0.346,146.595,289267
Runaway,Bon Jovi,69,Bon Jovi,1984-01-01,Classic Rock Playlist.,rock,classic rock,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91E-05,0.14,0.603,152.445,230667
Dance the Night Away - 2015 Remaster,Van Halen,58,Van Halen II (Remastered),1979-03-23,Classic Rock Playlist.,rock,classic rock,0.548,0.843,8,-7.32,1,0.0597,0.0373,1.26E-06,0.0536,0.719,129.661,188084
You Really Got Me - 2015 Remaster,Van Halen,64,Van Halen (Remastered),1978-02-10,Classic Rock Playlist.,rock,classic rock,0.454,0.946,1,-5.978,0,0.13,0.0223,0,0.173,0.647,138.18,156147
Fat Bottomed Girls - Remastered 2011,Queen,66,Jazz (Deluxe Remastered Version),1978-11-10,Classic Rock Playlist.,rock,classic rock,0.337,0.684,2,-7.674,1,0.0495,0.0319,6.57E-06,0.342,0.404,88.772,255600
Why Can't This Be Love,Van Halen,65,5150,1986-03-24,Classic Rock Playlist.,rock,classic rock,0.531,0.626,0,-13.371,1,0.0452,0.0606,0,0.0767,0.746,88.236,227693
Just Can't Get Enough,Depeche Mode,71,Speak And Spell (Deluxe),1981-11-02,The Sound of Permanent Wave,rock,permanent wave,0.766,0.772,0,-9.362,1,0.0353,0.403,0.0584,0.183,0.92,128.166,220893
With Or Without You - Remastered,U2,79,The Joshua Tree (Super Deluxe),1987-03-03,The Sound of Permanent Wave,rock,permanent wave,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,295516
One,U2,77,Achtung Baby (Deluxe Edition),1991-11-18,Permanent wave,rock,permanent wave,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,276187
Linger,The Cranberries,75,"Everybody Else Is Doing It, So Why Can't We?",1993-03-01,Permanent wave,rock,permanent wave,0.439,0.434,7,-14.918,1,0.0265,0.0783,4.87E-05,0.14,0.204,94.845,274707
Yellow,Coldplay,81,Parachutes,2000-07-10,Permanent wave,rock,permanent wave,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.00013,0.234,0.285,173.365,266773
I Still Haven't Found What I'm Looking For,U2,76,The Joshua Tree (Super Deluxe),1987-03-03,Permanent wave,rock,permanent wave,0.564,0.774,1,-9.424,1,0.0368,0.0135,0.00191,0.0861,0.657,100.894,277477
Don't Cry (Original),Guns N' Roses,74,Use Your Illusion I,1991-01-01,Permanent wave,rock,permanent wave,0.456,0.59,11,-8.638,1,0.0327,0.00182,0.00379,0.104,0.243,124.635,283733
Zombie,The Cranberries,80,No Need To Argue,1994-10-03,Permanent wave,rock,permanent wave,0.307,0.635,7,-8.957,1,0.0339,0.0155,0.00486,0.366,0.305,166.978,306427
Knockin' On Heaven's Door,Guns N' Roses,77,Use Your Illusion II,1991-09-17,Permanent wave,rock,permanent wave,0.496,0.739,6,-7.193,1,0.0415,0.0211,0.00444,0.106,0.378,132.41,336000
Wind Of Change,Scorpions,77,Crazy World,1990-01-01,Permanent wave,rock,permanent wave,0.452,0.524,0,-10.108,1,0.0351,0.315,0,0.103,0.246,151.505,312360
"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",Aerosmith,74,I Don't Want To Miss A Thing,1998-08-18,Permanent wave,rock,permanent wave,0.39,0.649,2,-5.163,1,0.0345,0.172,0,0.216,0.144,121.16,299760
Sweet Child O' Mine,Guns N' Roses,82,Appetite For Destruction,1987-01-01,Permanent wave,rock,permanent wave,0.454,0.91,6,-7.766,1,0.0446,0.0852,0.0988,0.116,0.63,125.116,354520
Stairway to Heaven - Remaster,Led Zeppelin,78,Led Zeppelin IV (Deluxe Edition),1971-11-08,Permanent wave,rock,permanent wave,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830
Bed Of Roses,Bon Jovi,73,Keep The Faith,1992-11-03,Permanent wave,rock,permanent wave,0.309,0.596,5,-5.599,1,0.0293,0.101,0,0.21,0.161,164.587,394400
